utility_name,respondent_id,year,customer_id,customer_name,customers,sales,revenues
Southwestern Electric Power Co.,164,2010,6,residential,411062,6361154,496332046
Southwestern Electric Power Co.,164,2010,1,sales_for_resale,13,8707897,280644096
Southwestern Electric Power Co.,164,2009,2,commercial,65946,5957182,351605879
Southwestern Electric Power Co.,164,2009,3,industrial,7160,4460335,223184367
Southwestern Electric Power Co.,164,2009,4,public_street_and_highway_lighting,535,81669,7480294
Southwestern Electric Power Co.,164,2009,5,rate_refunds,3882,,2591444
Southwestern Electric Power Co.,164,2009,6,residential,398739,5587069,410385118
Southwestern Electric Power Co.,164,2009,1,sales_for_resale,12,7295339,232986941
Southwestern Electric Power Co.,164,2008,2,commercial,65292,5993544,408179648
Southwestern Electric Power Co.,164,2008,3,industrial,7122,5401921,307140819
Southwestern Electric Power Co.,164,2008,4,public_street_and_highway_lighting,534,82445,8188836
Southwestern Electric Power Co.,164,2008,5,rate_refunds,3882,,21416900
Southwestern Electric Power Co.,164,2008,6,residential,396315,5693880,463107502
Southwestern Electric Power Co.,164,2008,1,sales_for_resale,15,7319986,312387694
Southwestern Electric Power Co.,164,2007,2,commercial,64286,5970526,367279906
Southwestern Electric Power Co.,164,2007,3,industrial,7155,5606733,287590411
Southwestern Electric Power Co.,164,2007,4,public_street_and_highway_lighting,518,81721,7560770
Southwestern Electric Power Co.,164,2007,5,rate_refunds,3882,,-16877208
Southwestern Electric Power Co.,164,2007,6,residential,392833,5628256,423503620
Southwestern Electric Power Co.,164,2007,1,sales_for_resale,16,7408278,318405014
Southwestern Electric Power Co.,164,2006,2,commercial,61693,5731627,335182262
Southwestern Electric Power Co.,164,2006,3,industrial,7147,5643342,268554410
Southwestern Electric Power Co.,164,2006,4,public_street_and_highway_lighting,490,78970,6866810
Southwestern Electric Power Co.,164,2006,5,rate_refunds,3882,,381226
Southwestern Electric Power Co.,164,2006,6,residential,384172,5538708,399930616
Southwestern Electric Power Co.,164,2006,1,sales_for_resale,16,7085138,297726509
Southwestern Electric Power Co.,164,2005,2,commercial,61108,5790835,337773413
Southwestern Electric Power Co.,164,2005,3,industrial,7149,5555389,263772435
Southwestern Electric Power Co.,164,2005,4,public_street_and_highway_lighting,492,79580,6891675
Southwestern Electric Power Co.,164,2005,5,rate_refunds,3882,,-767481
Southwestern Electric Power Co.,164,2005,6,residential,379477,5643651,408268693
Southwestern Electric Power Co.,164,2005,1,sales_for_resale,16,7219872,296078281
Southwestern Public Service Co.,166,2020,2,commercial,77741,4819471,337108261
Southwestern Public Service Co.,166,2020,3,industrial,268,11452144,417655591
Southwestern Public Service Co.,166,2020,8,public_authorities,6214,479075,31354183
Southwestern Public Service Co.,166,2020,4,public_street_and_highway_lighting,112,36980,7021431
Southwestern Public Service Co.,166,2020,5,rate_refunds,3882,,3874352
Southwestern Public Service Co.,166,2020,6,residential,312655,3786587,370349376
Southwestern Public Service Co.,166,2020,1,sales_for_resale,7,8612293,288053747
Southwestern Public Service Co.,166,2019,2,commercial,77585,5095598,365352993
Southwestern Public Service Co.,166,2019,3,industrial,246,11732482,470100557
Southwestern Public Service Co.,166,2019,8,public_authorities,6211,499630,36001356
Southwestern Public Service Co.,166,2019,4,public_street_and_highway_lighting,113,43138,6958998
Southwestern Public Service Co.,166,2019,5,rate_refunds,3882,,-3874351
Southwestern Public Service Co.,166,2019,6,residential,310514,3656212,367171474
Southwestern Public Service Co.,166,2019,1,sales_for_resale,7,8787530,302197986
Southwestern Public Service Co.,166,2018,2,commercial,77275,5040877,377998521
Southwestern Public Service Co.,166,2018,3,industrial,227,11214454,474205317
Southwestern Public Service Co.,166,2018,8,public_authorities,6202,502781,39101436
Southwestern Public Service Co.,166,2018,4,public_street_and_highway_lighting,116,47250,7043700
Southwestern Public Service Co.,166,2018,6,residential,307894,3645138,376525460
Southwestern Public Service Co.,166,2018,1,sales_for_resale,7,10077040,396011244
Southwestern Public Service Co.,166,2017,2,commercial,77362,4700920,375961000
Southwestern Public Service Co.,166,2017,3,industrial,224,10721063,516786467
Southwestern Public Service Co.,166,2017,8,public_authorities,6213,480133,40238124
Southwestern Public Service Co.,166,2017,4,public_street_and_highway_lighting,116,47267,7806757
Southwestern Public Service Co.,166,2017,5,rate_refunds,3882,,-3
Southwestern Public Service Co.,166,2017,6,residential,305896,3355918,367234279
Southwestern Public Service Co.,166,2017,1,sales_for_resale,7,7818763,350554091
Southwestern Public Service Co.,166,2016,2,commercial,77421,4707317,331138689
Southwestern Public Service Co.,166,2016,3,industrial,221,10518283,453308058
Southwestern Public Service Co.,166,2016,8,public_authorities,6268,507930,36973948
Southwestern Public Service Co.,166,2016,4,public_street_and_highway_lighting,116,47258,7069957
Southwestern Public Service Co.,166,2016,5,rate_refunds,3882,,4851671
Southwestern Public Service Co.,166,2016,6,residential,305457,3477974,343991680
Southwestern Public Service Co.,166,2016,1,sales_for_resale,8,9124367,362782050
Southwestern Public Service Co.,166,2015,2,commercial,76957,4719569,353981589
Southwestern Public Service Co.,166,2015,3,industrial,220,10333718,447158140
Southwestern Public Service Co.,166,2015,8,public_authorities,6229,491273,36680567
Southwestern Public Service Co.,166,2015,4,public_street_and_highway_lighting,116,47163,6321413
Southwestern Public Service Co.,166,2015,5,rate_refunds,3882,,2214475
Southwestern Public Service Co.,166,2015,6,residential,303907,3535681,348372127
Southwestern Public Service Co.,166,2015,1,sales_for_resale,8,9287427,382939792
Southwestern Public Service Co.,166,2014,2,commercial,76159,4741306,379595369
Southwestern Public Service Co.,166,2014,3,industrial,213,10261927,516647722
Southwestern Public Service Co.,166,2014,8,public_authorities,6175,508571,40480312
Southwestern Public Service Co.,166,2014,4,public_street_and_highway_lighting,116,47238,6470429
Southwestern Public Service Co.,166,2014,5,rate_refunds,3882,,-9003392
Southwestern Public Service Co.,166,2014,6,residential,302220,3548529,363680531
Southwestern Public Service Co.,166,2014,1,sales_for_resale,11,9157820,491595290
Southwestern Public Service Co.,166,2013,2,commercial,75311,4743178,351850857
Southwestern Public Service Co.,166,2013,3,industrial,209,9892651,445042649
Southwestern Public Service Co.,166,2013,8,public_authorities,6147,520373,37024071
Southwestern Public Service Co.,166,2013,4,public_street_and_highway_lighting,117,47431,6034529
Southwestern Public Service Co.,166,2013,5,rate_refunds,3882,,-40461171
Southwestern Public Service Co.,166,2013,6,residential,300439,3564148,330487417
Southwestern Public Service Co.,166,2013,1,sales_for_resale,30,9525007,464577611
Southwestern Public Service Co.,166,2012,2,commercial,74205,4708432,314525970
Southwestern Public Service Co.,166,2012,3,industrial,198,9700726,379539789
Southwestern Public Service Co.,166,2012,8,public_authorities,6107,527904,34647271
Southwestern Public Service Co.,166,2012,4,public_street_and_highway_lighting,119,47579,5784313
Southwestern Public Service Co.,166,2012,5,rate_refunds,3882,,162128
Southwestern Public Service Co.,166,2012,6,residential,297769,3541729,309473581
Southwestern Public Service Co.,166,2012,1,sales_for_resale,31,9852457,419986766
Southwestern Public Service Co.,166,2011,2,commercial,73478,4777727,333504399
Southwestern Public Service Co.,166,2011,3,industrial,193,9538459,418182179
Southwestern Public Service Co.,166,2011,8,public_authorities,6025,566871,37255296
Southwestern Public Service Co.,166,2011,4,public_street_and_highway_lighting,130,48050,5717422
Southwestern Public Service Co.,166,2011,5,rate_refunds,3882,,-2263175
Southwestern Public Service Co.,166,2011,6,residential,296334,3699994,321532734
Southwestern Public Service Co.,166,2011,1,sales_for_resale,36,11805294,528320361
Southwestern Public Service Co.,166,2010,2,commercial,76493,4823691,333092977
Southwestern Public Service Co.,166,2010,3,industrial,196,9499580,400382635
Southwestern Public Service Co.,166,2010,8,public_authorities,5968,520952,33340124
Southwestern Public Service Co.,166,2010,4,public_street_and_highway_lighting,164,50223,5588850
Southwestern Public Service Co.,166,2010,5,rate_refunds,3882,,-86100
Southwestern Public Service Co.,166,2010,6,residential,310599,3680986,300172719
Southwestern Public Service Co.,166,2010,1,sales_for_resale,41,11108654,497283628
Southwestern Public Service Co.,166,2009,2,commercial,80615,4820040,319602246
Southwestern Public Service Co.,166,2009,3,industrial,200,9517540,383684630
Southwestern Public Service Co.,166,2009,8,public_authorities,5928,485992,29760206
Southwestern Public Service Co.,166,2009,4,public_street_and_highway_lighting,194,50811,5184113
Southwestern Public Service Co.,166,2009,5,rate_refunds,3882,,-1723942
Southwestern Public Service Co.,166,2009,6,residential,323463,3589009,284761678
Southwestern Public Service Co.,166,2009,1,sales_for_resale,38,10977460,425571445
Southwestern Public Service Co.,166,2008,2,commercial,78432,4866439,396590395
Southwestern Public Service Co.,166,2008,3,industrial,195,9267225,540084171
Southwestern Public Service Co.,166,2008,8,public_authorities,5920,504290,40325951
Southwestern Public Service Co.,166,2008,4,public_street_and_highway_lighting,173,50331,6107723
Southwestern Public Service Co.,166,2008,5,rate_refunds,3882,,-2225158
Southwestern Public Service Co.,166,2008,6,residential,315305,3505586,323782354
Southwestern Public Service Co.,166,2008,1,sales_for_resale,39,11911840,653857080
Southwestern Public Service Co.,166,2007,2,commercial,77263,4710817,337999250
Southwestern Public Service Co.,166,2007,3,industrial,199,8519067,432332884
Southwestern Public Service Co.,166,2007,8,public_authorities,5961,491190,34592574
Southwestern Public Service Co.,166,2007,4,public_street_and_highway_lighting,160,50332,5585145
Southwestern Public Service Co.,166,2007,5,rate_refunds,3882,,-2045518
Southwestern Public Service Co.,166,2007,6,residential,307927,3470597,281612922
Southwestern Public Service Co.,166,2007,1,sales_for_resale,36,11172693,566057191
Southwestern Public Service Co.,166,2006,2,commercial,76677,4756681,363859891
Southwestern Public Service Co.,166,2006,3,industrial,286,8525901,461239889
Southwestern Public Service Co.,166,2006,8,public_authorities,5823,508019,37966439
Southwestern Public Service Co.,166,2006,4,public_street_and_highway_lighting,167,51633,6055603
Southwestern Public Service Co.,166,2006,5,rate_refunds,3882,,-1789938
Southwestern Public Service Co.,166,2006,6,residential,311691,3448385,285676915
Southwestern Public Service Co.,166,2006,1,sales_for_resale,44,10137534,489882864
Southwestern Public Service Co.,166,2005,2,commercial,77268,4566240,361867968
Southwestern Public Service Co.,166,2005,3,industrial,1050,8240132,367646704
Southwestern Public Service Co.,166,2005,8,public_authorities,5802,497700,34487182
Southwestern Public Service Co.,166,2005,4,public_street_and_highway_lighting,166,52319,5439803
Southwestern Public Service Co.,166,2005,5,rate_refunds,3882,,-1528911
Southwestern Public Service Co.,166,2005,6,residential,315740,3435037,267988047
Southwestern Public Service Co.,166,2005,1,sales_for_resale,50,10213984,556797168
"Superior Water, Light & Power Co.",167,2020,2,commercial,2040,76751,7778264
"Superior Water, Light & Power Co.",167,2020,3,industrial,118,576503,37716133
"Superior Water, Light & Power Co.",167,2020,7,interdepartmental,24,2007,189789
"Superior Water, Light & Power Co.",167,2020,4,public_street_and_highway_lighting,65,2245,269091
"Superior Water, Light & Power Co.",167,2020,6,residential,12767,87809,10907322
"Superior Water, Light & Power Co.",167,2019,2,commercial,2014,82835,8094282
"Superior Water, Light & Power Co.",167,2019,3,industrial,119,608923,38562058
"Superior Water, Light & Power Co.",167,2019,7,interdepartmental,23,1957,178883
"Superior Water, Light & Power Co.",167,2019,4,public_street_and_highway_lighting,49,2349,269978
"Superior Water, Light & Power Co.",167,2019,6,residential,12747,88154,10791893
"Superior Water, Light & Power Co.",167,2018,2,commercial,2006,126670,11799428
"Superior Water, Light & Power Co.",167,2018,3,industrial,118,583176,39506870
"Superior Water, Light & Power Co.",167,2018,7,interdepartmental,23,2095,196484
"Superior Water, Light & Power Co.",167,2018,4,public_street_and_highway_lighting,25,2223,261652
"Superior Water, Light & Power Co.",167,2018,5,rate_refunds,3882,,-580999
"Superior Water, Light & Power Co.",167,2018,6,residential,12675,87478,10757208
"Superior Water, Light & Power Co.",167,2017,2,commercial,2002,128921,12118131
"Superior Water, Light & Power Co.",167,2017,3,industrial,115,629189,44409483
"Superior Water, Light & Power Co.",167,2017,7,interdepartmental,21,2138,196541
"Superior Water, Light & Power Co.",167,2017,4,public_street_and_highway_lighting,18,2223,249771
"Superior Water, Light & Power Co.",167,2017,6,residential,12626,85353,10238711
"Superior Water, Light & Power Co.",167,2016,2,commercial,2031,128482,10901592
"Superior Water, Light & Power Co.",167,2016,3,industrial,61,601944,40543602
"Superior Water, Light & Power Co.",167,2016,7,interdepartmental,21,2195,188309
"Superior Water, Light & Power Co.",167,2016,4,public_street_and_highway_lighting,14,2187,259017
"Superior Water, Light & Power Co.",167,2016,6,residential,12586,86072,9723740
"Superior Water, Light & Power Co.",167,2015,2,commercial,2045,126522,10603056
"Superior Water, Light & Power Co.",167,2015,3,industrial,63,570590,38130899
"Superior Water, Light & Power Co.",167,2015,7,interdepartmental,22,2216,189302
"Superior Water, Light & Power Co.",167,2015,4,public_street_and_highway_lighting,15,2043,236998
"Superior Water, Light & Power Co.",167,2015,6,residential,12559,86971,9635289
"Superior Water, Light & Power Co.",167,2014,2,commercial,2054,130093,10328222
"Superior Water, Light & Power Co.",167,2014,3,industrial,63,543984,34106727
"Superior Water, Light & Power Co.",167,2014,7,interdepartmental,21,2243,183582
